iq,omega_m,omega_m_ref,imr,dwr_dt
-1.447622,63.287941,62.831853,1.129984,37.195564
-1.137772,62.552715,62.831853,1.129984,-17.805201
-1.471255,62.564079,62.831853,1.129984,38.053604
-1.229715,63.268959,62.831853,1.129984,26.643574
-0.736519,63.969578,62.831853,1.129984,26.359884
-1.187491,62.952354,62.831853,1.129984,-30.490599
-1.820268,62.618073,62.831853,1.129984,-9.785679
-1.087059,62.878445,62.831853,1.129984,16.681158
-1.704750,63.804768,62.831853,1.129984,27.138021
-1.202012,62.816517,62.831853,1.129984,-11.423220
-0.799423,62.338882,62.831853,1.129984,-7.295221
-1.144966,63.511364,62.831853,1.129984,36.260101
-0.842152,63.945736,62.831853,1.129984,12.214870
-1.262702,63.193668,62.831853,1.129984,-14.035176
-1.080118,61.477047,62.831853,1.129984,-42.701836
-1.027894,63.803051,62.831853,1.129984,80.121872
-1.530587,63.412037,62.831853,1.129984,18.750483
-1.198936,63.220356,62.831853,1.129984,7.981695
-0.894359,61.922855,62.831853,1.129984,-36.384014
-0.947420,63.722908,62.831853,1.129984,40.598839
-0.992514,63.837723,73.303829,1.129984,21.770855
-1.358662,62.479557,73.303829,1.129984,-47.892208
-1.359146,62.820747,73.303829,1.129984,21.842876
-0.973913,62.434341,73.303829,1.129984,-31.456411
-0.883385,61.826374,73.303829,1.129984,-30.069633
-1.453987,64.767853,73.303829,1.129984,152.624268
-1.028721,62.157104,73.303829,1.129984,-50.130325
-1.404454,63.063374,73.303829,1.129984,59.118690
-0.889323,63.361370,73.303829,1.129984,33.230434
-1.802415,67.508858,73.303829,1.129984,147.791336
-1.093722,72.164856,73.303829,1.129984,168.136642
-1.384497,74.896141,73.303829,1.129984,95.649132
-1.259940,76.855865,73.303829,1.129984,69.992699
-1.456890,77.537506,73.303829,1.129984,23.435980
-0.722832,76.543808,73.303829,1.129984,-32.352959
-0.860577,75.346275,73.303829,1.129984,-36.910828
-0.925351,74.277824,73.303829,1.129984,-47.605556
-0.895416,72.997643,73.303829,1.129984,-46.990742
-0.837686,73.167168,73.303829,1.129984,1.804858
-0.343346,73.368614,73.303829,1.129984,-0.136242
-0.885228,72.593819,73.303829,1.129984,-25.756773
-0.777968,72.801186,73.303829,1.129984,3.400096
-0.784461,72.992462,73.303829,1.129984,5.095676
-0.900767,72.531662,73.303829,1.129984,-9.998442
-0.961464,73.421982,73.303829,1.129984,31.248695
-0.734276,74.196289,73.303829,1.129984,28.321175
-1.847621,73.353691,73.303829,1.129984,-15.645963
-0.720229,73.188675,73.303829,1.129984,15.387733
-1.569233,73.570213,73.303829,1.129984,17.777004
-1.381898,73.038689,73.303829,1.129984,-14.997188
-1.390756,73.265961,73.303829,1.129984,5.177291
-1.059567,73.736443,73.303829,1.129984,9.153640
-1.041271,73.023300,73.303829,1.129984,-29.645069
-1.201952,72.588364,73.303829,1.129984,-29.285248
-1.070630,73.395615,73.303829,1.129984,12.100313
-0.918045,73.653275,73.303829,1.129984,8.713939
-1.893103,73.593102,73.303829,1.129984,-0.041240
-1.580755,73.667831,73.303829,1.129984,16.236128
-1.324082,73.613495,73.303829,1.129984,9.989996
-1.254346,72.989799,73.303829,1.129984,-22.205343
-1.243998,72.667244,73.303829,1.129984,-10.373791
-1.009504,73.700066,73.303829,1.129984,10.539168
-0.639539,73.775833,73.303829,1.129984,-6.474873
-0.663073,73.380730,73.303829,1.129984,0.113630
-1.115721,73.976898,73.303829,1.129984,21.513866
-1.200945,73.272385,73.303829,1.129984,-12.679379
-1.051963,72.678215,73.303829,1.129984,-18.099058
-0.645274,73.279671,73.303829,1.129984,16.689272
-1.199127,73.589798,73.303829,1.129984,-2.057854
-1.133656,73.316170,73.303829,1.129984,-27.169147
-1.249820,73.204559,73.303829,1.129984,-7.051055
-1.172317,73.287086,73.303829,1.129984,-3.580640
-1.083258,73.097565,73.303829,1.129984,-1.379048
-1.086731,73.060280,73.303829,1.129984,9.904237
-0.911977,74.050400,73.303829,1.129984,33.545113
-0.828898,73.777115,73.303829,1.129984,6.169003
-0.624786,73.044868,73.303829,1.129984,-8.132829
-1.144188,73.432961,73.303829,1.129984,20.264629
-1.119628,73.287666,73.303829,1.129984,-2.711212
-1.123926,72.627022,73.303829,1.129984,-27.837952
-1.261944,73.314590,73.303829,1.129984,9.523371
-1.245385,73.236115,73.303829,1.129984,-16.550068
-1.246243,72.487350,73.303829,1.129984,-40.082962
-1.069717,73.005615,73.303829,1.129984,2.103157
-1.902243,73.691437,73.303829,1.129984,17.952463
-1.050542,73.721497,73.303829,1.129984,10.790650
-1.179637,72.834976,73.303829,1.129984,-15.418445
-1.235843,73.157860,73.303829,1.129984,1.847195
-1.192339,72.802109,73.303829,1.129984,-14.808259
-1.203488,72.307343,73.303829,1.129984,-17.767572
-0.933087,73.302765,73.303829,1.129984,14.533760
-0.794123,73.505890,73.303829,1.129984,2.433494
-0.650178,73.175507,73.303829,1.129984,-18.535614
-1.870906,73.509666,73.303829,1.129984,15.227536
-1.625560,73.251129,73.303829,1.129984,-7.136850
-1.161556,72.980530,73.303829,1.129984,-14.048019
-1.121707,73.441399,73.303829,1.129984,23.844387
-1.260939,73.861969,73.303829,1.129984,20.141453
-1.194676,73.502861,73.303829,1.129984,-8.155013
-1.135311,73.362816,73.303829,1.129984,14.618487
-1.257205,73.296486,73.303829,1.129984,2.200522
-1.204306,72.795799,73.303829,1.129984,-25.246944
-1.034030,73.231888,73.303829,1.129984,21.086994
-0.897486,73.702759,73.303829,1.129984,11.198554
-0.728035,73.439568,73.303829,1.129984,-14.026707
-0.837619,72.689034,73.303829,1.129984,-22.770308
-1.716355,73.521950,73.303829,1.129984,16.485085
-1.579729,73.485321,73.303829,1.129984,0.879379
-1.868071,73.382599,73.303829,1.129984,3.103775
-1.772175,73.886330,73.303829,1.129984,17.866337
-1.059994,73.913383,73.303829,1.129984,5.735423
-1.171360,72.865189,73.303829,1.129984,-16.101778
-1.134706,73.576469,73.303829,1.129984,28.076746
-1.102794,74.060036,73.303829,1.129984,24.657993
-1.067802,73.428764,73.303829,1.129984,-11.518759
-1.077726,73.461258,73.303829,1.129984,8.750198
-1.263557,73.405708,73.303829,1.129984,-2.958123
-1.238632,72.494827,73.303829,1.129984,-38.842285
-1.253361,72.888283,73.303829,1.129984,-0.035797
-1.231062,73.594406,73.303829,1.129984,6.355192
-1.245152,73.128677,73.303829,1.129984,-26.805357
-1.204367,73.021980,73.303829,1.129984,-23.263834
-1.141564,73.194511,73.303829,1.129984,-9.358520
-1.164171,72.686249,73.303829,1.129984,-27.080595
-1.224656,73.045036,73.303829,1.129984,6.092914
-1.168527,73.737663,73.303829,1.129984,13.106032
-0.901460,73.967659,73.303829,1.129984,18.828802
-0.848190,73.026405,73.303829,1.129984,-16.696360
-0.688268,73.198166,73.303829,1.129984,4.339389
-1.666765,73.096779,73.303829,1.129984,-1.620542
-0.674943,73.251740,73.303829,1.129984,26.917019
-1.842181,73.966141,73.303829,1.129984,34.953243
-0.632650,73.603355,73.303829,1.129984,6.425798
-1.838895,72.952087,73.303829,1.129984,-7.290580
-1.738610,73.430367,73.303829,1.129984,25.699141
-1.846694,73.451149,73.303829,1.129984,7.968068
-1.780521,73.258476,73.303829,1.129984,-0.855002
-1.573713,73.426949,73.303829,1.129984,5.606367
-1.779073,73.151375,73.303829,1.129984,-10.091569
-1.418902,72.532074,73.303829,1.129984,-23.433086
-1.426833,73.145149,73.303829,1.129984,9.743144
-1.615138,73.678947,73.303829,1.129984,9.106409
-0.660193,73.093597,73.303829,1.129984,-19.043259
-0.657740,73.387428,73.303829,1.129984,0.522053
-1.208844,73.187920,73.303829,1.129984,-16.258383
-1.152293,72.716797,73.303829,1.129984,-20.757645
-1.258366,73.242775,73.303829,1.129984,19.393297
-1.017514,74.398331,73.303829,1.129984,50.132828
-0.895147,73.596077,73.303829,1.129984,-2.067643
-1.627092,73.153488,73.303829,1.129984,-9.669103
-1.139724,73.471832,73.303829,1.129984,6.677649
-1.259156,72.738533,73.303829,1.129984,-26.796043
-1.207865,72.622559,73.303829,1.129984,-12.847973
-1.216963,73.943893,73.303829,1.129984,35.752571
-1.144705,73.621185,73.303829,1.129984,-9.053391
-1.168629,73.001198,73.303829,1.129984,-27.216797
-1.010316,73.598618,73.303829,1.129984,22.202581
-0.832511,73.576622,73.303829,1.129984,2.656558
-1.802831,73.623276,73.303829,1.129984,7.667387
-1.580671,73.725647,73.303829,1.129984,22.735945
-1.269799,73.732132,73.303829,1.129984,3.636748
-1.086681,72.967148,73.303829,1.129984,-32.692436
-1.069875,72.693596,73.303829,1.129984,-15.298333
-1.259647,73.324341,73.303829,1.129984,-5.060467
-1.081470,73.896011,73.303829,1.129984,21.534283
-1.081761,73.301735,73.303829,1.129984,-7.653774
-0.914221,73.771263,73.303829,1.129984,7.150445
-0.758359,73.159500,73.303829,1.129984,-11.100827
-0.815905,72.853920,73.303829,1.129984,-2.372752
-1.857078,73.809799,73.303829,1.129984,38.261906
-1.663419,73.759308,73.303829,1.129984,11.976109
-1.147660,73.345497,73.303829,1.129984,-5.315569
-1.171998,73.719101,73.303829,1.129984,24.131409
-1.261416,72.880821,73.303829,1.129984,-25.525059
-1.258756,72.329239,73.303829,1.129984,-31.143368
-1.148981,73.167015,73.303829,1.129984,12.400496
-0.797344,73.727257,73.303829,1.129984,4.899089
-1.815158,73.303337,73.303829,1.129984,-22.033564
-1.272001,72.854256,73.303829,1.129984,-12.637245
-1.224328,73.213646,73.303829,1.129984,2.508073
-1.249946,72.901680,73.303829,1.129984,2.010602
-1.199000,72.975060,73.303829,1.129984,19.562019
-0.880657,73.477516,73.303829,1.129984,21.375891
-0.714767,73.259628,73.303829,1.129984,-13.985579
-1.722244,72.655006,73.303829,1.129984,-35.245625
-1.038420,73.245453,73.303829,1.129984,15.295927
-1.029966,73.185989,73.303829,1.129984,-11.275867
-1.016692,73.003403,73.303829,1.129984,-9.298576
-1.257704,73.766861,73.303829,1.129984,27.069139
-1.151227,73.908768,73.303829,1.129984,2.236954
-1.174274,73.085297,73.303829,1.129984,-20.320019
-1.168851,72.985077,73.303829,1.129984,7.768372
-1.030494,73.698914,73.303829,1.129984,25.751314
-1.057870,73.475449,73.303829,1.129984,-3.886240
-1.091974,73.258499,73.303829,1.129984,-0.188758
-0.885508,73.636299,31.415927,1.129984,7.108530
-0.760019,73.086365,31.415927,1.129984,-25.632343
-1.805403,72.587669,31.415927,1.129984,-18.302870
-1.513966,73.471642,31.415927,1.129984,16.467207
-1.430075,73.760849,31.415927,1.129984,7.102208
-1.651483,73.156395,31.415927,1.129984,-13.824069
-1.135739,73.459511,31.415927,1.129984,-1.892226
-1.251272,71.336113,31.415927,1.129984,-85.467636
-0.893915,65.912926,31.415927,1.129984,-180.639557
-1.110976,60.852257,31.415927,1.129984,-201.575241
-1.134788,54.471851,31.415927,1.129984,-246.725220
-1.090474,49.851513,31.415927,1.129984,-258.981964
-0.440677,40.029060,31.415927,1.129984,-378.704071
-0.392018,39.181313,31.415927,1.129984,-121.902534
-0.485744,32.854549,31.415927,1.129984,-223.619141
0.061234,33.548580,31.415927,1.129984,-147.860657
0.178142,18.061907,31.415927,1.129984,-374.944092
0.121349,15.295688,31.415927,1.129984,-135.368454
0.266817,16.200266,31.415927,1.129984,15.515659
0.167847,20.239944,31.415927,1.129984,138.642365
0.157900,24.856401,31.415927,1.129984,144.189499
0.127865,30.283638,31.415927,1.129984,155.104095
-0.047461,33.469788,31.415927,1.129984,114.211609
0.020129,35.197624,31.415927,1.129984,42.050938
0.012610,35.821987,31.415927,1.129984,9.221582
0.101462,33.923264,31.415927,1.129984,-45.086872
0.061845,32.232006,31.415927,1.129984,-39.491009
0.044393,30.956268,31.415927,1.129984,-44.590771
0.057757,31.830074,31.415927,1.129984,17.463535
0.064387,32.469059,31.415927,1.129984,29.372332
0.032927,31.806850,31.415927,1.129984,-21.424019
0.077061,30.553989,31.415927,1.129984,-46.707882
0.083758,30.257347,31.415927,1.129984,3.014193
0.067719,29.756660,31.415927,1.129984,-2.487777
0.072553,31.176479,31.415927,1.129984,35.448875
0.090541,32.462833,31.415927,1.129984,37.429832
-0.027945,32.252583,31.415927,1.129984,8.770003
0.033924,30.986433,31.415927,1.129984,-44.099457
0.093776,30.538864,31.415927,1.129984,-19.994944
0.065153,30.659092,31.415927,1.129984,16.787727
0.093056,31.784231,31.415927,1.129984,34.197197
-0.024646,32.954243,31.415927,1.129984,14.547435
0.076509,33.159924,31.415927,1.129984,10.674064
0.050791,31.655556,31.415927,1.129984,-35.189796
0.064031,30.208761,31.415927,1.129984,-48.703186
0.077505,30.376255,31.415927,1.129984,0.274227
0.070436,31.115608,31.415927,1.129984,32.213467
0.038441,31.684904,31.415927,1.129984,1.797206
0.041907,32.276413,31.415927,1.129984,10.443296
0.075027,31.238142,31.415927,1.129984,-24.191370
0.058280,29.681385,31.415927,1.129984,-48.956810
0.070448,30.227777,31.415927,1.129984,10.992414
0.079686,31.336733,31.415927,1.129984,42.866314
0.044838,32.451527,31.415927,1.129984,28.706722
0.046604,33.190769,31.415927,1.129984,19.497927
0.064488,32.857346,31.415927,1.129984,-0.761930
0.054577,30.809763,31.415927,1.129984,-58.841835
0.086711,30.612741,31.415927,1.129984,-14.482064
0.090930,31.415964,31.415927,1.129984,34.118111
0.052434,31.812140,31.415927,1.129984,19.830614
0.036437,32.250618,31.415927,1.129984,5.776117
0.076703,31.969969,31.415927,1.129984,-0.663739
0.066253,30.096479,31.415927,1.129984,-44.393524
0.086883,29.546436,31.415927,1.129984,-24.313948
0.093277,30.804634,31.415927,1.129984,32.995651
0.059582,31.519180,31.415927,1.129984,35.824745
0.110273,32.525787,31.415927,1.129984,17.607775
0.030837,32.776680,31.415927,1.129984,4.031347
0.071400,31.296736,31.415927,1.129984,-30.688993
0.020134,30.541130,31.415927,1.129984,-28.241360
0.082013,31.319714,31.415927,1.129984,9.160869
0.034266,32.168995,31.415927,1.129984,33.962505
0.074094,32.800476,31.415927,1.129984,13.640653
0.011959,32.434841,31.415927,1.129984,-29.500542
-0.008009,31.116995,31.415927,1.129984,-31.742046
0.088864,29.830206,31.415927,1.129984,-28.673931
0.085304,30.048874,31.415927,1.129984,-6.755097
0.090066,31.292881,31.415927,1.129984,36.993774
0.050053,32.433071,31.415927,1.129984,45.976460
0.032953,31.909517,31.415927,1.129984,-21.425404
0.054381,31.389992,31.415927,1.129984,-16.374323
0.084593,30.473112,31.415927,1.129984,-14.097421
0.081426,30.397364,31.415927,1.129984,1.387448
0.064929,32.039768,31.415927,1.129984,34.908855
0.048269,33.516010,31.415927,1.129984,53.333466
0.045816,32.606670,31.415927,1.129984,-15.936106
-0.007490,31.279608,31.415927,1.129984,-46.170849
0.065263,30.302164,31.415927,1.129984,-29.773315
0.034373,30.165802,31.415927,1.129984,11.062371
0.035256,31.054550,31.415927,1.129984,19.278143
0.036675,32.280090,31.415927,1.129984,25.766077
0.011901,32.109642,31.415927,1.129984,1.237824
0.061759,30.731903,31.415927,1.129984,-34.710342
0.008861,29.991982,31.415927,1.129984,-31.482471
0.039803,30.532728,31.415927,1.129984,19.645805
0.064832,32.061295,31.415927,1.129984,49.520630
0.025564,32.844482,31.415927,1.129984,12.799602
0.034943,33.248745,31.415927,1.129984,2.537607
0.056722,31.983429,31.415927,1.129984,-25.498894
0.049315,30.510323,31.415927,1.129984,-52.494678
0.075448,30.380440,31.415927,1.129984,-9.835941
0.080378,31.402155,31.415927,1.129984,36.592602
0.048278,31.564226,31.415927,1.129984,0.746011
0.041381,32.294243,31.415927,1.129984,9.077447
0.075560,31.212698,31.415927,1.129984,-21.394331
0.061302,29.717939,31.415927,1.129984,-43.351715
0.075027,29.926075,31.415927,1.129984,3.621485
0.090095,31.239893,31.415927,1.129984,51.577618
0.053291,32.062958,31.415927,1.129984,24.503891
0.058668,33.235352,31.415927,1.129984,32.584827
0.077391,32.903061,31.415927,1.129984,-1.542214
0.061373,30.961794,31.415927,1.129984,-48.843517
0.087900,30.660522,31.415927,1.129984,-19.599409
0.099234,31.319485,31.415927,1.129984,24.927370
0.052756,31.989964,31.415927,1.129984,25.302469
0.089887,32.374310,31.415927,1.129984,7.366755
0.031761,32.079826,31.415927,1.129984,-15.667092
-0.080864,30.070259,31.415927,1.129984,-46.950333
-0.053673,29.672142,31.415927,1.129984,-19.971926
0.067997,30.632948,31.415927,1.129984,24.768898
0.074276,31.604712,31.415927,1.129984,45.775002
0.010924,32.331005,31.415927,1.129984,16.963371
0.063200,32.776848,31.415927,1.129984,0.832760
0.082120,31.315351,31.415927,1.129984,-24.234465
0.057285,30.603848,31.415927,1.129984,-18.129602
0.090301,31.067301,31.415927,1.129984,0.744014
0.033164,32.398659,31.415927,1.129984,45.482040
0.002364,32.879086,31.415927,1.129984,18.167482
0.058947,32.689064,31.415927,1.129984,-19.275942
0.070581,31.007778,31.415927,1.129984,-39.926018
0.079763,30.015841,31.415927,1.129984,-15.613756
0.062040,29.800493,31.415927,1.129984,-6.828990
0.066446,31.183317,31.415927,1.129984,33.953957
0.081310,32.372787,31.415927,1.129984,40.133110
0.064494,31.844162,31.415927,1.129984,-13.679844
0.077095,31.054642,31.415927,1.129984,-35.576042
0.084740,30.515982,31.415927,1.129984,-9.312722
0.056190,30.340506,31.415927,1.129984,1.259577
0.041997,31.831396,31.415927,1.129984,30.550823
0.019478,33.436409,31.415927,1.129984,36.614212
0.064281,32.734722,31.415927,1.129984,-6.373702
0.034686,31.180830,31.415927,1.129984,-56.523354
0.076405,30.208754,31.415927,1.129984,-40.445011
0.029235,30.318325,31.415927,1.129984,8.162830
-0.004416,31.126144,31.415927,1.129984,22.434195
0.084834,31.999929,31.415927,1.129984,1.326393
0.082741,32.089077,31.415927,1.129984,1.825964
0.053783,30.638657,31.415927,1.129984,-37.052372
0.060633,29.560707,31.415927,1.129984,-39.687500
0.077414,30.553650,31.415927,1.129984,17.952822
0.068705,32.052155,31.415927,1.129984,53.670059
0.037169,32.968315,31.415927,1.129984,19.875185
0.033956,33.161652,31.415927,1.129984,-0.856357
0.058424,32.400356,31.415927,1.129984,-17.642431
0.062004,30.461916,31.415927,1.129984,-55.487732
0.079104,30.698902,31.415927,1.129984,-0.504008
0.080673,31.485514,31.415927,1.129984,33.431877
0.057670,31.805473,31.415927,1.129984,14.108146
0.059617,32.166840,31.415927,1.129984,3.865650
0.084702,31.529083,31.415927,1.129984,-6.908558
0.063244,29.543890,83.775804,1.129984,-51.156372
0.099977,29.655342,83.775804,1.129984,-6.195486
0.110709,31.138731,83.775804,1.129984,48.735939
0.065266,31.822905,83.775804,1.129984,28.922066
0.056035,32.801514,83.775804,1.129984,18.801533
0.071195,32.680988,83.775804,1.129984,2.285052
0.125242,31.438709,83.775804,1.129984,-21.324640
0.170527,35.385868,83.775804,1.129984,118.602089
0.186136,43.740818,83.775804,1.129984,230.058380
0.192670,52.584522,83.775804,1.129984,268.044342
0.185534,60.420200,83.775804,1.129984,254.453369
0.150624,70.482361,83.775804,1.129984,297.513092
0.140169,77.692307,83.775804,1.129984,228.322998
0.115770,85.277046,83.775804,1.129984,265.065491
0.063042,92.561378,83.775804,1.129984,172.403839
-0.070465,92.899887,83.775804,1.129984,38.653824
-0.010518,92.519005,83.775804,1.129984,-58.095978
0.063862,89.861748,83.775804,1.129984,-88.359367
0.034314,88.477715,83.775804,1.129984,-59.182613
0.020164,83.601158,83.775804,1.129984,-143.853745
0.140158,83.419136,83.775804,1.129984,-9.946501
0.081117,82.008575,83.775804,1.129984,-34.136391
0.067347,82.261559,83.775804,1.129984,33.002457
0.107872,82.592873,83.775804,1.129984,-12.141390
0.060393,81.818169,83.775804,1.129984,-4.094515
0.049583,84.182030,83.775804,1.129984,42.445511
0.036195,82.946434,83.775804,1.129984,-30.712578
0.055511,84.576416,83.775804,1.129984,41.625282
0.048736,83.423607,83.775804,1.129984,-39.196129
0.051720,84.438972,83.775804,1.129984,54.204971
0.097057,84.271591,83.775804,1.129984,-18.831251
0.119543,82.942154,83.775804,1.129984,-27.710754
0.094026,84.588356,83.775804,1.129984,28.208115
0.067215,82.853508,83.775804,1.129984,-40.836136
0.063656,84.791122,83.775804,1.129984,61.692696
0.230878,83.785751,83.775804,1.129984,-41.447834
0.052141,82.877983,83.775804,1.129984,-19.933107
0.133413,84.337196,83.775804,1.129984,22.229540
0.066527,82.852280,83.775804,1.129984,-26.657482
0.023366,84.729271,83.775804,1.129984,45.358463
0.090869,83.316544,83.775804,1.129984,-51.155327
0.044149,83.311089,83.775804,1.129984,19.091835
0.041577,84.397911,83.775804,1.129984,17.519836
0.034478,83.018135,83.775804,1.129984,-23.334167
0.103260,84.619186,83.775804,1.129984,18.056929
0.072606,82.710266,83.775804,1.129984,-65.714813
0.040823,84.172569,83.775804,1.129984,56.032505
0.090341,83.972160,83.775804,1.129984,-13.213760
0.037183,83.196152,83.775804,1.129984,-9.113124
0.072893,84.346481,83.775804,1.129984,7.502576
0.029572,82.746864,83.775804,1.129984,-29.411839
0.084311,84.872749,83.775804,1.129984,59.249016
0.076567,83.871071,83.775804,1.129984,-38.683041
0.003925,83.304459,83.775804,1.129984,-3.892559
0.095239,83.837219,83.775804,1.129984,-9.939140
0.034145,82.970535,83.775804,1.129984,-21.541471
0.138547,85.550591,83.775804,1.129984,103.506744
0.073536,83.689705,83.775804,1.129984,-35.018894
-0.007238,83.400665,83.775804,1.129984,4.044769
0.100992,83.948639,83.775804,1.129984,-6.514634
0.003904,83.478661,83.775804,1.129984,3.333819
0.036964,85.150108,83.775804,1.129984,48.767570
0.055516,82.980362,83.775804,1.129984,-53.825169
0.029487,83.660988,83.775804,1.129984,26.067844
0.096629,83.783081,83.775804,1.129984,-10.479232
0.152144,83.412178,83.775804,1.129984,9.662205
0.099427,84.477104,83.775804,1.129984,9.544774
0.042741,82.380554,83.775804,1.129984,-58.778450
0.039655,84.533295,83.775804,1.129984,48.607140
0.064475,83.831070,83.775804,1.129984,-18.734081
0.058232,83.946297,83.775804,1.129984,34.709171
0.086660,83.705765,83.775804,1.129984,-22.690079
-0.009422,82.824936,83.775804,1.129984,-12.244135
0.071142,85.008743,83.775804,1.129984,35.297737
0.056889,83.081100,83.775804,1.129984,-48.697010
0.098768,84.601616,83.775804,1.129984,53.152664
0.034933,83.325783,83.775804,1.129984,-28.928307
0.032215,84.236862,83.775804,1.129984,57.225147
0.077367,84.062614,83.775804,1.129984,-19.612383
0.096876,82.584167,83.775804,1.129984,-30.234779
0.093145,84.545929,83.775804,1.129984,34.364120
0.876853,-4.946023,83.775804,1.129984,5198.052734
0.344890,4.294887,83.775804,1.129984,733.757874
0.095975,37.440853,83.775804,1.129984,1432.663696
0.498054,83.997856,83.775804,1.129984,1361.441162
0.229906,105.477837,83.775804,1.129984,692.398499
-0.082018,115.473366,83.775804,1.129984,330.585297
0.007078,114.384850,83.775804,1.129984,-2.706997
-0.179603,111.060860,83.775804,1.129984,-134.035141
-0.183528,103.128723,83.775804,1.129984,-224.971451
-0.050759,96.343674,83.775804,1.129984,-236.026855
0.074476,88.264481,83.775804,1.129984,-235.595169
0.049997,84.797760,83.775804,1.129984,-138.965622
0.071379,81.318909,83.775804,1.129984,-116.897308
0.061303,81.766968,83.775804,1.129984,18.723221
0.017394,82.402809,83.775804,1.129984,5.230639
0.073631,81.933647,83.775804,1.129984,10.723315
0.103751,84.699715,83.775804,1.129984,65.121635
0.080157,83.839417,83.775804,1.129984,-18.263832
0.033717,85.684227,83.775804,1.129984,62.763248
0.116027,84.416618,83.775804,1.129984,-40.610439
0.025893,84.514656,83.775804,1.129984,20.347347
0.050496,85.258179,83.775804,1.129984,-1.865188
0.051120,83.642212,83.775804,1.129984,-35.351719
0.055999,84.911743,83.775804,1.129984,34.522156
0.071986,83.274307,83.775804,1.129984,-37.940338
-0.006920,84.269676,83.775804,1.129984,39.617599
0.070953,83.991112,83.775804,1.129984,-17.650618
0.033250,83.056236,83.775804,1.129984,-10.289613
0.048979,84.261993,83.775804,1.129984,7.688554
0.046167,83.098755,83.775804,1.129984,-33.018898
0.042067,85.091835,83.775804,1.129984,52.219788
0.146499,83.388321,83.775804,1.129984,-43.934372
0.069180,84.016609,83.775804,1.129984,37.208904
0.050741,83.989014,83.775804,1.129984,-27.825090
0.037292,83.243805,83.775804,1.129984,-8.077488
0.052563,84.320709,83.775804,1.129984,6.853963
0.386711,82.719032,83.775804,1.129984,-39.752731
0.046795,84.654305,83.775804,1.129984,55.759766
0.093062,83.705589,83.775804,1.129984,-26.388947
0.023892,83.408806,83.775804,1.129984,-0.341191
0.050864,83.955429,83.775804,1.129984,-3.392692
0.051957,82.576729,83.775804,1.129984,-29.372034
0.040376,84.704979,83.775804,1.129984,37.791904
0.040866,83.195183,83.775804,1.129984,-40.888298
0.048833,84.279297,83.775804,1.129984,46.071701
0.107306,83.386169,83.775804,1.129984,-35.704716
0.433368,84.010139,83.775804,1.129984,42.789230
0.032653,84.455757,83.775804,1.129984,-3.041447
0.004627,82.685234,83.775804,1.129984,-36.607342
0.084352,84.412407,83.775804,1.129984,19.774487
0.039901,83.334457,83.775804,1.129984,-26.365952
0.035706,84.590767,83.775804,1.129984,31.925098
0.063557,83.519485,83.775804,1.129984,-42.175083
0.056856,83.689285,83.775804,1.129984,34.520500
0.062318,84.501190,83.775804,1.129984,8.525840
0.076028,82.793686,83.775804,1.129984,-36.390079
0.047276,84.249039,83.775804,1.129984,15.593664
0.055977,82.863922,83.775804,1.129984,-46.176815
0.029050,84.579422,83.775804,1.129984,58.392567
0.061140,84.324043,83.775804,1.129984,-14.066443
0.040743,82.983063,83.775804,1.129984,-18.849665
0.011206,84.112839,83.775804,1.129984,4.232322
0.054328,82.729698,83.775804,1.129984,-32.966694
0.072706,84.698288,83.775804,1.129984,49.142654
0.082760,83.384796,83.775804,1.129984,-35.828457
-0.006050,83.553162,83.775804,1.129984,23.501780
-0.041234,84.248459,83.775804,1.129984,-2.644089
0.028768,83.157516,83.775804,1.129984,-18.814873
0.104346,84.739273,83.775804,1.129984,32.650688
0.065670,82.734375,83.775804,1.129984,-51.817078
0.067124,84.125999,83.775804,1.129984,47.123035
0.083245,83.895355,83.775804,1.129984,-21.976414
0.035997,83.240318,83.775804,1.129984,-4.907305
0.087757,84.388100,83.775804,1.129984,17.775906
0.099673,82.881714,83.775804,1.129984,-30.917915
0.073160,84.433311,83.775804,1.129984,44.831764
0.048527,83.676064,83.775804,1.129984,-31.178532
0.046560,83.340889,83.775804,1.129984,7.976210
0.065573,84.034668,83.775804,1.129984,-6.606381
0.063608,83.131729,83.775804,1.129984,-21.893896
0.071245,85.130974,83.775804,1.129984,48.455509
0.045733,83.266060,83.775804,1.129984,-34.660442
0.109759,84.305496,83.775804,1.129984,49.715958
0.083940,83.675316,83.775804,1.129984,-32.485298
0.150367,83.750824,83.775804,1.129984,18.404234
0.099465,84.124924,83.775804,1.129984,-8.119473
0.046578,82.530235,83.775804,1.129984,-40.914379
0.112257,84.640533,83.775804,1.129984,40.250034
0.060052,83.650032,83.775804,1.129984,-18.718685
0.098272,84.235092,83.775804,1.129984,34.846123
0.075509,83.293190,83.775804,1.129984,-31.024117
0.020691,83.311104,83.775804,1.129984,13.873982
0.075587,84.547920,83.775804,1.129984,5.712273
0.066607,82.882988,83.775804,1.129984,-35.951374
0.032302,84.576599,83.775804,1.129984,39.021717
0.035391,83.062920,83.775804,1.129984,-35.667587
0.025652,84.510780,83.775804,1.129984,55.145611
0.116381,83.837143,83.775804,1.129984,-28.581553
0.017753,83.091759,83.775804,1.129984,-1.843623
0.086812,84.285995,83.775804,1.129984,9.133837
-0.065872,83.249878,83.775804,1.129984,-27.403522
0.067402,84.623871,83.775804,1.129984,34.932148
0.100325,83.211838,83.775804,1.129984,-49.154732
